place_id,name,description,is_spending_on_ads,reviews,rating,website,phone,can_claim,owner_name,owner_profile_link,featured_image,main_category,categories,workday_timing,is_temporarily_closed,closed_on,address,review_keywords,link,query
ChIJq9uRPNg9RUYRvwdbJeE18So,Lekplats,,FALSE,0,0,,,TRUE,Lekplats (agare),,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2LEhiNPiDWRauXVD2dVdug&cb_client=search.gws-prod.gps&w=408&h=240&yaw=307.95227&pitch=0&thumbfov=100,Lekplats,Lekplats,,FALSE,Open All Days,"Tradgardsvagen 10, 461 42 Trollhattan",,https://www.google.com/maps/place/Lekplats/data=!4m7!3m6!1s0x46453dd83c91dbab:0x2af135e1255b07bf!8m2!3d58.2847937!4d12.3240907!16s%2Fg%2F11rxtpk37g!19sChIJq9uRPNg9RUYRvwdbJeE18So?authuser=0&hl=sv&rclk=1,lekpark in trollhattan
ChIJ9-z3-t09RUYR6lHaiHScVn8,Lekplats,,FALSE,0,0,,,TRUE,Lekplats (agare),,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OhM07kYyprmUej2hDBqEDw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=169.05392&pitch=0&thumbfov=100,Lekplats,Lekplats,,FALSE,Open All Days,"Torparegatan 21, 461 62 Trollhattan",,https://www.google.com/maps/place/Lekplats/data=!4m7!3m6!1s0x46453dddfaf7ecf7:0x7f569c7488da51ea!8m2!3d58.2646716!4d12.305753!16s%2Fg%2F11qh784y9v!19sChIJ9-z3-t09RUYR6lHaiHScVn8?authuser=0&hl=sv&rclk=1,lekpark in trollhattan
ChIJw2W2xMc9RUYRRmtUAiVIfOg,Lekplats,,FALSE,0,0,,,TRUE,Lekplats (agare),,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wOv4g1Evi4XSb8gA43lACA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=138.71613&pitch=0&thumbfov=100,Lekplats,Lekplats,,FALSE,Open All Days,"Kaggetorpsvagen 177, 461 41 Trollhattan",,https://www.google.com/maps/place/Lekplats/data=!4m7!3m6!1s0x46453dc7c4b665c3:0xe87c482502546b46!8m2!3d58.2789754!4d12.3314927!16s%2Fg%2F11qh78ckdp!19sChIJw2W2xMc9RUYRRmtUAiVIfOg?authuser=0&hl=sv&rclk=1,lekpark in trollhattan
ChIJBaNTNj49RUYR-86Xp7c8Aeg,Lekplats,,FALSE,0,0,,,TRUE,Lekplats (agare),,,Lekplats,Lekplats,,FALSE,Open All Days,"Nyckelpigevagen 1, 461 67 Trollhattan",,https://www.google.com/maps/place/Lekplats/data=!4m7!3m6!1s0x46453d3e3653a305:0xe8013cb7a797cefb!8m2!3d58.2560492!4d12.2762044!16s%2Fg%2F11qh1fvf9m!19sChIJBaNTNj49RUYR-86Xp7c8Aeg?authuser=0&hl=sv&rclk=1,lekpark in trollhattan
ChIJx-3BumY9RUYRDH_3Leoex5I,Lekplats,,FALSE,0,0,,,TRUE,Lekplats (agare),,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CbWBgJckWizy_DmI0nhDmQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=243.65662&pitch=0&thumbfov=100,Lekplats,Lekplats,,FALSE,Open All Days,"Bergkullevagen 308, 461 67 Trollhattan",,https://www.google.com/maps/place/Lekplats/data=!4m7!3m6!1s0x46453d66bac1edc7:0x92c71eea2df77f0c!8m2!3d58.2525666!4d12.2691026!16s%2Fg%2F11qh77_x42!19sChIJx-3BumY9RUYRDH_3Leoex5I?authuser=0&hl=sv&rclk=1,lekpark in trollhattan
ChIJ-zYrMnA9RUYRsMA_5J7Txwg,Lekplats,,FALSE,0,0,,,TRUE,Lekplats (agare),,,Lekplats,Lekplats,,FALSE,Open All Days,"Vastra Fjarilsvagen 36, 461 64 Trollhattan",,https://www.google.com/maps/place/Lekplats/data=!4m7!3m6!1s0x46453d70322b36fb:0x8c7d39ee43fc0b0!8m2!3d58.2564649!4d12.2976681!16s%2Fg%2F11qh1fjpsp!19sChIJ-zYrMnA9RUYRsMA_5J7Txwg?authuser=0&hl=sv&rclk=1,lekpark in trollhattan
ChIJTeEpWis9RUYRhdp4OEix0-0,Lekplats,,FALSE,0,0,,,TRUE,Lekplats (agare),,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gNN5zlOKwdC18EVslX85ZA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=210.2419&pitch=0&thumbfov=100,Lekplats,Lekplats,,FALSE,Open All Days,"Tessingatan 42, 461 41 Trollhattan",,https://www.google.com/maps/place/Lekplats/data=!4m7!3m6!1s0x46453d2b5a29e14d:0xedd3b1483878da85!8m2!3d58.28104!4d12.316919!16s%2Fg%2F11p14pl8q7!19sChIJTeEpWis9RUYRhdp4OEix0-0?authuser=0&hl=sv&rclk=1,lekpark in trollhattan
ChIJrRGLYho9RUYR_OR2Q682yqI,Lekplats,,FALSE,0,0,,,TRUE,Lekplats (agare),,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KaOjyvm9CrrPTSgWRTPFmg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=57.525543&pitch=0&thumbfov=100,Lekplats,Lekplats,,FALSE,Open All Days,"Karlstorpsvagen 69, 461 53 Trollhattan",,https://www.google.com/maps/place/Lekplats/data=!4m7!3m6!1s0x46453d1a628b11ad:0xa2ca36af4376e4fc!8m2!3d58.2683809!4d12.2878999!16s%2Fg%2F11qh78bnbc!19sChIJrRGLYho9RUYR_OR2Q682yqI?authuser=0&hl=sv&rclk=1,lekpark in trollhattan
ChIJQxl32fY9RUYRd5nK2oEUEtE,Lekplats,,FALSE,0,0,,,TRUE,Lekplats (agare),,https://lh3.ggpht.com/p/AC9h4nou8jTD_IDvFLGqYYUAhMNynD2cRBY9Jy8iInsaBH56DsQVjA5IJyiPiF5GfyTmGHu76jCdnjRe4hnE7UnS-8CHrNkhodIvsnaf9hERfYw8A5xT67eVRa0IbPIg7x0JZBzvYig=s1024,Lekplats,Lekplats,,FALSE,Open All Days,"Myrgangen 234, 461 62 Trollhattan",,https://www.google.com/maps/place/Lekplats/data=!4m7!3m6!1s0x46453df6d9771943:0xd1121481daca9977!8m2!3d58.2617744!4d12.3093184!16s%2Fg%2F11p0z9bh1z!19sChIJQxl32fY9RUYRd5nK2oEUEtE?authuser=0&hl=sv&rclk=1,lekpark in trollhattan
ChIJJZWRmoc9RUYRFGB1Y7-Fbdo,Lekplats,,FALSE,0,0,,,TRUE,Lekplats (agare),,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uENak0DS1a81sVId_tyJ3w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=243.12096&pitch=0&thumbfov=100,Lekplats,Lekplats,,FALSE,Open All Days,"Stamkullevagen 4, 461 40 Trollhattan",,https://www.google.com/maps/place/Lekplats/data=!4m7!3m6!1s0x46453d879a919525:0xda6d85bf63756014!8m2!3d58.2879111!4d12.3100427!16s%2Fg%2F11rxmbx18f!19sChIJJZWRmoc9RUYRFGB1Y7-Fbdo?authuser=0&hl=sv&rclk=1,lekpark in trollhattan
ChIJPd1jgrA9RUYRPoXjUKk1gwc,Lekplats,,FALSE,0,0,,,TRUE,Lekplats (agare),,https://lh3.ggpht.com/p/AC9h4nqNqF4LhZYFrAFoX8IglKnF1aGU4RERW_KUyvl9TBcWIQYtPKqLhN-QDRWatsSE_abui6EoWI9StuvgZfHvxgGYKq-ReQBh1SjVqMJcnrOz-qRwe6QOG2YTuBTF2BDRzzcsPTmv=s1024,Lekplats,Lekplats,,FALSE,Open All Days,"Myrgangen 9, 461 62 Trollhattan",,https://www.google.com/maps/place/Lekplats/data=!4m7!3m6!1s0x46453db08263dd3d:0x78335a950e3853e!8m2!3d58.2600369!4d12.3093101!16s%2Fg%2F11p0z8ygt0!19sChIJPd1jgrA9RUYRPoXjUKk1gwc?authuser=0&hl=sv&rclk=1,lekpark in trollhattan
ChIJgRVClTc9RUYRE2OarPtJ6BE,Lekplats,,FALSE,0,0,,,TRUE,Lekplats (agare),,https://lh3.ggpht.com/p/AC9h4npZ-WvwTixYqiZLX1zEBWFAlfeBHFHhYmIYrbOmrCTUKpVNo5vPr7izHeiSb9lt0MfTQnaq7qZfNvbQIYjh_vwkBHMLm6wwP5TRkucGGjDaCLFzIUMISr_GxgPZNoxjbBmFgD1s5g=s1024,Lekplats,Lekplats,,FALSE,Open All Days,"Frostmatarevagen 88, 461 64 Trollhattan",,https://www.google.com/maps/place/Lekplats/data=!4m7!3m6!1s0x46453d3795421581:0x11e849fbac9a6313!8m2!3d58.2560545!4d12.2941723!16s%2Fg%2F11qh77yby1!19sChIJgRVClTc9RUYRE2OarPtJ6BE?authuser=0&hl=sv&rclk=1,lekpark in trollhattan
ChIJRZBE-2k9RUYR6eXAIAo6L2Q,Lekplats,,FALSE,0,0,,,TRUE,Lekplats (agare),,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=61IGLDKCtGc4HZ-oxee9eg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=304.541&pitch=0&thumbfov=100,Lekplats,Lekplats,,FALSE,Open All Days,"Skillnadsgatan 46, 461 53 Trollhattan",,https://www.google.com/maps/place/Lekplats/data=!4m7!3m6!1s0x46453d69fb449045:0x642f3a0a20c0e5e9!8m2!3d58.2678176!4d12.289009!16s%2Fg%2F11qh789505!19sChIJRZBE-2k9RUYR6eXAIAo6L2Q?authuser=0&hl=sv&rclk=1,lekpark in trollhattan
ChIJY5ML7Cg9RUYRBFiMYC5Pv3w,Lekplats,,FALSE,0,0,,,TRUE,Lekplats (agare),,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AaGLH8G26PMOWTVFCe6GxA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=45.016884&pitch=0&thumbfov=100,Lekplats,Lekplats,,FALSE,Open All Days,"Skordegatan 11, 461 61 Trollhattan",,https://www.google.com/maps/place/Lekplats/data=!4m7!3m6!1s0x46453d28ec0b9363:0x7cbf4f2e608c5804!8m2!3d58.270022!4d12.3047904!16s%2Fg%2F11p14pq19n!19sChIJY5ML7Cg9RUYRBFiMYC5Pv3w?authuser=0&hl=sv&rclk=1,lekpark in trollhattan
ChIJjRtuyAc9RUYRJwW3KR9xH1U,Lekplats,,FALSE,0,0,,,TRUE,Lekplats (agare),,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9AVHgunN_BrTsrA9qaEX5w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=108.320786&pitch=0&thumbfov=100,Lekplats,Lekplats,,FALSE,Open All Days,"Slattervagen 75, 461 61 Trollhattan",,https://www.google.com/maps/place/Lekplats/data=!4m7!3m6!1s0x46453d07c86e1b8d:0x551f711f29b70527!8m2!3d58.2694196!4d12.29741!16s%2Fg%2F11qh7804xw!19sChIJjRtuyAc9RUYRJwW3KR9xH1U?authuser=0&hl=sv&rclk=1,lekpark in trollhattan
ChIJqwklP789RUYRuGB7_VOStFY,Lekplats,,FALSE,0,0,,,TRUE,Lekplats (agare),,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JwBaUuOpNbXnFrxFYhGDzQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=94.371544&pitch=0&thumbfov=100,Lekplats,Lekplats,,FALSE,Open All Days,"Kaflegatan 12B, 461 40 Trollhattan",,https://www.google.com/maps/place/Lekplats/data=!4m7!3m6!1s0x46453dbf3f2509ab:0x56b49253fd7b60b8!8m2!3d58.2859656!4d12.3066943!16s%2Fg%2F11rxmbx_l1!19sChIJqwklP789RUYRuGB7_VOStFY?authuser=0&hl=sv&rclk=1,lekpark in trollhattan
ChIJ98bhlHM9RUYRrdQGeB8kkI0,Lekplats,,FALSE,1,2,,,TRUE,Lekplats (agare),,https://lh3.ggpht.com/p/AC9h4nooWVlizkiRrjX9iGv2Oa0L0t6Wg2AqhTkcWFeYhw9wSM2BLttD-TqobjAyEjasVGqKQYgaA3OstLSoGu-v9AOnlsIS9gW1sUUf6wkAXz2YaM56kmARt0vTEi5ed4d-lKNAor4bEA=s1024,Lekplats,Lekplats,,FALSE,Open All Days,"Lextorpsvagen 251, 461 64 Trollhattan",,https://www.google.com/maps/place/Lekplats/data=!4m7!3m6!1s0x46453d7394e1c6f7:0x8d90241f7806d4ad!8m2!3d58.2594237!4d12.2974388!16s%2Fg%2F11p0z99tjn!19sChIJ98bhlHM9RUYRrdQGeB8kkI0?authuser=0&hl=sv&rclk=1,lekpark in trollhattan
ChIJ-fAaK8M9RUYRJbtx7dc0aFE,Lekplats,,FALSE,0,0,,,TRUE,Lekplats (agare),,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2EbVVli43NSjlDAVLes9Dg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=67.69274&pitch=0&thumbfov=100,Lekplats,Lekplats,,FALSE,Open All Days,"Ostra Fjarilsvagen 1, 461 64 Trollhattan",,https://www.google.com/maps/place/Lekplats/data=!4m7!3m6!1s0x46453dc32b1af0f9:0x516834d7ed71bb25!8m2!3d58.2576129!4d12.3018971!16s%2Fg%2F11qh7804yk!19sChIJ-fAaK8M9RUYRJbtx7dc0aFE?authuser=0&hl=sv&rclk=1,lekpark in trollhattan
ChIJh-gwJpKRXEYRS5j4nkRxsXM,Lekplats och promenad,,FALSE,17,4.8,,,TRUE,Lekplats och promenad (agare),,https://lh3.ggpht.com/p/AC9h4nrpkCdbMTxLXimncTAC285oWUS0fX69FayStFJMNHmlFFbBmnlExZwH2FS0gvuLtNQsV7Gn31tXJDe9bEEHhD2sS2cWym-ODSWnUM5n2lj4xWXpwKbgfXb2EYT3-8G_0UB-IfPj=s1024,Lekplats,Lekplats,,FALSE,Open All Days,"Soderled 2, 681 43 Kristinehamn",,https://www.google.com/maps/place/Lekplats+och+promenad/data=!4m7!3m6!1s0x465c91922630e887:0x73b171449ef8984b!8m2!3d59.3135622!4d14.1451433!16s%2Fg%2F11n5w1fq40!19sChIJh-gwJpKRXEYRS5j4nkRxsXM?authuser=0&hl=sv&rclk=1,lekpark in kristinehamn
ChIJhwXELy-RXEYRG5W_30OvTzE,Jarnvagsparken,,FALSE,90,3.9,,,TRUE,Jarnvagsparken (agare),,https://lh3.ggpht.com/p/AC9h4nqAPsxJbEgFNN_JtVbtWuiKxQMX2sNZovf5DsInZeFNik8wGb-UZ63B-y2CVttBPuayS-TTO7GOorh-grB1mMWgBrLsimegzyMmIm0dIPjD4qYFutf9L777pNJPmfqRXl2jCB0=s1024,Park,Park,,FALSE,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag","Kungsgatan 20, 681 30 Kristinehamn",,https://www.google.com/maps/place/J%C3%A4rnv%C3%A4gsparken/data=!4m7!3m6!1s0x465c912f2fc40587:0x314faf43dfbf951b!8m2!3d59.3142774!4d14.1072667!16s%2Fg%2F11c325js7v!19sChIJhwXELy-RXEYRG5W_30OvTzE?authuser=0&hl=sv&rclk=1,lekpark in kristinehamn
ChIJ8SShneWRXEYRg6gTpXWWf6c,Jarnvagsparkens lekplats,,FALSE,1,4,,,TRUE,Jarnvagsparkens lekplats (agare),,https://lh3.ggpht.com/p/AC9h4npu0fqpoFz0IUMIJBEQArpDpReMszzdt3boV-2-1zDpbl_Dbrk9PrSo9HgE62bvTB9cQUt6d3o28QDIGNq-0e_300XElTbc32akoWrMsVbzKQIMXXms4p3-IfNzMQyGv-cRue-h=s1024,Lekplats,Lekplats,,FALSE,Open All Days,681 30 Kristinehamn,,https://www.google.com/maps/place/J%C3%A4rnv%C3%A4gsparkens+lekplats/data=!4m7!3m6!1s0x465c91e59da124f1:0xa77f9675a513a883!8m2!3d59.3146739!4d14.1072067!16s%2Fg%2F11v19pw2dq!19sChIJ8SShneWRXEYRg6gTpXWWf6c?authuser=0&hl=sv&rclk=1,lekpark in kristinehamn
ChIJMWM5ItWQXEYRtChkIzWh0QU,Sannaparken,,FALSE,79,4.1,,,TRUE,Sannaparken (agare),,https://lh3.ggpht.com/p/AC9h4nrRV342LC1vLW2L7bL2pIKnMae6PIzDiruWZDN30Lk7J0fZjG9BwdDDMegew74DxufaF8aOtnkjO8RI3tFXDTdgc3P2OeSOVDcZ0pmUWKZsAE2QFrZiFrdcBDCyxvv979wSiiEF=s1024,Park,Park,,FALSE,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag","Sannagatan 48J, 681 54 Kristinehamn",,https://www.google.com/maps/place/Sannaparken/data=!4m7!3m6!1s0x465c90d522396331:0x5d1a135236428b4!8m2!3d59.3065835!4d14.0900167!16s%2Fg%2F11cks0zw9c!19sChIJMWM5ItWQXEYRtChkIzWh0QU?authuser=0&hl=sv&rclk=1,lekpark in kristinehamn
ChIJC61NPx6RXEYRDxOwvTy8c1g,Ostermalmsparken,,FALSE,12,3.3,,,TRUE,Ostermalmsparken (agare),,https://lh3.ggpht.com/p/AC9h4nqWRKWlqq1ftiVeVuVBfS8bVpxtgfPivBPiA5uaKeoLnPFt3m0HrmTAWOazDhVtKwAKDnKj_6D34GdPNWZZGambgJEGYoHafEEc5KyE87dVUxaxMjWxMjF4VCgiGZ8jeTZ7ZhXLMA=s1024,Lekplats,Lekplats,,FALSE,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",681 43 Kristinehamn,,https://www.google.com/maps/place/%C3%96stermalmsparken/data=!4m7!3m6!1s0x465c911e3f4dad0b:0x5873bc3cbdb0130f!8m2!3d59.3058817!4d14.1295388!16s%2Fg%2F11fxxtp7hx!19sChIJC61NPx6RXEYRDxOwvTy8c1g?authuser=0&hl=sv&rclk=1,lekpark in kristinehamn
ChIJr-T2izSXXEYR9x5qjqzqsfA,Skargardsparkens lekplats,,FALSE,75,4.4,https://www.kristinehamn.se/kultur-och-fritid/parker-och-lekparker/parker/skargardsparken/,,TRUE,Skargardsparkens lekplats (agare),,https://lh3.ggpht.com/p/AC9h4npe88RSw1HWmIUT-Mqcc7IJxphu8lJ4mjMVmvRLGJQ6N-LvgC3LhBM29CCARUPjeQY4B5-MRdFdhwOyipv0FxWukgvdI-l1d8UzhvSlQsQkJ2KsxLqWhBg6iUA9uF4VgpP6VRwFTw=s1024,Kommunal park,Kommunal park,,FALSE,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag","Valosundsvagen 85, 681 52 Kristinehamn",,https://www.google.com/maps/place/Sk%C3%A4rg%C3%A5rdsparkens+lekplats/data=!4m7!3m6!1s0x465c97348bf6e4af:0xf0b1eaac8e6a1ef7!8m2!3d59.287236!4d14.053523!16s%2Fg%2F11jk9ch5xt!19sChIJr-T2izSXXEYR9x5qjqzqsfA?authuser=0&hl=sv&rclk=1,lekpark in kristinehamn
ChIJAbms18iRXEYR59Qibhvlyrc,Exerciorsparkens Lekplats,,FALSE,0,0,,,TRUE,Exerciorsparkens Lekplats (agare),,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VXTiazIORssO-N7g7PGGKg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=181.6885&pitch=0&thumbfov=100,Lekplats,Lekplats,,FALSE,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag","Spelmansgatan 7A, 681 31 Kristinehamn",,https://www.google.com/maps/place/Exerciorsparkens+Lekplats/data=!4m7!3m6!1s0x465c91c8d7acb901:0xb7cae51b6e22d4e7!8m2!3d59.3081426!4d14.1125183!16s%2Fg%2F11nwxh8d60!19sChIJAbms18iRXEYR59Qibhvlyrc?authuser=0&hl=sv&rclk=1,lekpark in kristinehamn
ChIJjZP7oMGXXEYRw0JDxbz9UyM,Lekplats,,FALSE,3,3.7,,,TRUE,Lekplats (agare),,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kxS2qEv0GyQXKhFodjImHw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=359.8112&pitch=0&thumbfov=100,Lekplats,Lekplats,,FALSE,Open All Days,"Kungsgardsvagen 52, 681 54 Kristinehamn",,https://www.google.com/maps/place/Lekplats/data=!4m7!3m6!1s0x465c97c1a0fb938d:0x2353fdbcc54342c3!8m2!3d59.303649!4d14.0824791!16s%2Fg%2F11p14kz3x_!19sChIJjZP7oMGXXEYRw0JDxbz9UyM?authuser=0&hl=sv&rclk=1,lekpark in kristinehamn
ChIJa2CvAruRXEYRG1WfG6cFCws,Sodertullsparken,,FALSE,10,3.3,,,TRUE,Sodertullsparken (agare),,https://lh3.ggpht.com/p/AC9h4nokVgj31W9_biy61OYoJoi0Sp-Ct8Sa7Dz02y2cqtA4UzWmu8m8p9ZWp-cqalkNpEsBM1YfwK9MD3fpv9-St9RbD-SOVkTZi0iWL975klBmBjl5sYOy3wb_q-j6ueS2GVNPiY432Q=s1024,Park,Park,,FALSE,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag","Unnamed Road, 681 31 Kristinehamn",,https://www.google.com/maps/place/S%C3%B6dertullsparken/data=!4m7!3m6!1s0x465c91bb02af606b:0xb0b05a71b9f551b!8m2!3d59.3082136!4d14.1056755!16s%2Fg%2F11f66tn0hk!19sChIJa2CvAruRXEYRG1WfG6cFCws?authuser=0&hl=sv&rclk=1,lekpark in kristinehamn
ChIJ_5zux2eRXEYR6xTiWzTZE_s,Lekplats,,FALSE,2,3.5,https://www.kristinehamn.se/kultur-och-fritid/parker-och-lekparker/lekparker/stadsparken/,,TRUE,Lekplats (agare),,https://lh3.ggpht.com/p/AC9h4no_uLlsuSwM8vKJEHsNtPWokOsB_mWia6cpVizInEMzsVEccbU-QXp0cpB7f_B71iUsX6VEotC3d0Fx31AmA7-FQ2A2xuLRrbrsOl3i6uxm5gncASyD7oLjerxUI1YnYSk_4_Hl=s1024,Lekplats,Lekplats,,FALSE,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag","Brandkarsvagen, 681 30 Kristinehamn",,https://www.google.com/maps/place/Lekplats/data=!4m7!3m6!1s0x465c9167c7ee9cff:0xfb13d9345be214eb!8m2!3d59.3103045!4d14.1009118!16s%2Fg%2F11sv__294f!19sChIJ_5zux2eRXEYR6xTiWzTZE_s?authuser=0&hl=sv&rclk=1,lekpark in kristinehamn
ChIJ25HZWKKRXEYRdlw91UZaHwU,Lekplats,,FALSE,1,2,,,TRUE,Lekplats (agare),,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KWgCOsoyKwbWvyqcfFzs9Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=132.8278&pitch=0&thumbfov=100,Lekplats,Lekplats,,FALSE,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag","Kungsgatan 41, 681 31 Kristinehamn",,https://www.google.com/maps/place/Lekplats/data=!4m7!3m6!1s0x465c91a258d991db:0x51f5a46d53d5c76!8m2!3d59.3077402!4d14.1091609!16s%2Fg%2F11qg2w8_b_!19sChIJ25HZWKKRXEYRdlw91UZaHwU?authuser=0&hl=sv&rclk=1,lekpark in kristinehamn
ChIJN_lG6XyRXEYRATlHu9QRoxM,Lekplats,,FALSE,0,0,https://lekplats.se/,,TRUE,Lekplats (agare),,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FD0ENEpGtpu7q6NLlP23Mg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=353.96417&pitch=0&thumbfov=100,Lekplats,Lekplats,,FALSE,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag","Tegelslagaregatan 21, 681 31 Kristinehamn",,https://www.google.com/maps/place/Lekplats/data=!4m7!3m6!1s0x465c917ce946f937:0x13a311d4bb473901!8m2!3d59.3085384!4d14.1093737!16s%2Fg%2F11flbrbf69!19sChIJN_lG6XyRXEYRATlHu9QRoxM?authuser=0&hl=sv&rclk=1,lekpark in kristinehamn
ChIJoV7P0o2RXEYRwIgcy5KKzR0,Kristinehamns Stadspark,,FALSE,51,4.4,https://www.kristinehamn.se/kultur-och-fritid/parker-och-lekparker/parker/stadsparken/,0550-885 24,TRUE,Kristinehamns Stadspark (agare),,https://lh3.ggpht.com/p/AC9h4nrshBUJHD2K340NgdVV0fitLvjesSYP1f-N9tgd4vNq-ZPWpvwS5FVbsb6NVCngVZWaYJRguVzrNzhwXHlzq-ep5t_-NWBIWdXS7dOW39qJemqivvugADIumwNB1uplJhyQe_g=s1024,Park,Park,11-18,FALSE,Open All Days,"Norra Hamngatan 10, 681 30 Kristinehamn",,https://www.google.com/maps/place/Kristinehamns+Stadspark/data=!4m7!3m6!1s0x465c918dd2cf5ea1:0x1dcd8a92cb1c88c0!8m2!3d59.3109475!4d14.1017206!16s%2Fg%2F11fn62bcxm!19sChIJoV7P0o2RXEYRwIgcy5KKzR0?authuser=0&hl=sv&rclk=1,lekpark in kristinehamn
ChIJmVnwc4yRXEYRBLDYci4sUFg,Lekplats,,FALSE,0,0,,,TRUE,Lekplats (agare),,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=v0QFIa6pi6bdoXGUwEuhYA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=58.974854&pitch=0&thumbfov=100,Lekplats,Lekplats,,FALSE,Open All Days,"Axvallagatan 12, 681 41 Kristinehamn",,https://www.google.com/maps/place/Lekplats/data=!4m7!3m6!1s0x465c918c73f05999:0x58502c2e72d8b004!8m2!3d59.3027419!4d14.1175644!16s%2Fg%2F11p14ks_4d!19sChIJmVnwc4yRXEYRBLDYci4sUFg?authuser=0&hl=sv&rclk=1,lekpark in kristinehamn
ChIJ6x4ITDKRXEYREWhukgF5GCw,Lekplats,,FALSE,0,0,,,TRUE,Lekplats (agare),,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ez3nNObyWN-xjsxVVuDtBg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=266.9609&pitch=0&thumbfov=100,Lekplats,Lekplats,,FALSE,Open All Days,"Parkvagen 8, 681 51 Kristinehamn",,https://www.google.com/maps/place/Lekplats/data=!4m7!3m6!1s0x465c91324c081eeb:0x2c187901926e6811!8m2!3d59.3011793!4d14.1064022!16s%2Fg%2F11qh7441hd!19sChIJ6x4ITDKRXEYREWhukgF5GCw?authuser=0&hl=sv&rclk=1,lekpark in kristinehamn
ChIJ9RbafCZMXkYRDaeqtSHJktg,Lappset Sweden AB,"Valkommen till Lappset - varldsledande tillverkare och leverantor av lekplats-, sport-, och parkutrustning. Hos oss hittar du taliga och hallbara produkter som engagerar, inkluderar, glader, starker och utvecklar bade barn, ungdomar, vuxna och aldre.",TRUE,34,4.5,http://www.lappset.se/,0171-270 80,FALSE,Lappset Sweden AB (agare),https://www.google.com/maps/contrib/104637239588106827538,https://lh3.ggpht.com/p/AF1QipNxuDopRY_PJG_Nl75_jHxBerikf_CLgenzIGmn=s1024,Lekplats,Lekplats,08-16:45,FALSE,"lordag, sondag","Basaltgatan 1, 749 40 Enkoping",,https://www.google.com/maps/place/Lappset+Sweden+AB/data=!4m7!3m6!1s0x465e4c267cda16f5:0xd892c921b5aaa70d!8m2!3d59.647036!4d17.119494!16s%2Fg%2F1tf5j7xl!19sChIJ9RbafCZMXkYRDaeqtSHJktg?authuser=0&hl=sv&rclk=1,lekpark in enkoping
